1.519359e+00
1.846787e+00
2.148558e+00
2.404013e+00
2.597119e+00
2.724526e+00
2.792313e+00
2.812426e+00
2.802971e+00
2.780023e+00
2.753544e+00
2.729759e+00
2.711871e+00
2.701342e+00
2.700317e+00
2.709492e+00
2.725735e+00
2.743139e+00
2.754245e+00
2.752499e+00
2.735355e+00
2.705479e+00
2.664154e+00
2.612004e+00
2.553672e+00
2.496451e+00
2.449286e+00
2.418876e+00
2.407206e+00
2.412698e+00
2.434913e+00
2.472691e+00
2.522349e+00
2.578298e+00
2.632247e+00
2.678093e+00
2.714187e+00
2.737797e+00
2.743784e+00
2.731635e+00
2.706254e+00
2.674351e+00
2.642706e+00
2.616847e+00
2.602095e+00
2.602490e+00
2.618025e+00
2.644434e+00
2.675535e+00
2.705126e+00
2.728065e+00
2.741323e+00
2.742837e+00
2.729533e+00
2.701412e+00
2.663135e+00
2.618162e+00
2.570613e+00
2.526683e+00
2.490834e+00
2.467979e+00
2.466100e+00
2.492752e+00
2.550942e+00
2.636097e+00
2.738997e+00
2.850542e+00
2.958853e+00
3.051237e+00
3.118377e+00
3.155691e+00
3.164634e+00
3.147099e+00
3.104611e+00
3.042530e+00
2.967928e+00
2.889782e+00
2.817312e+00
2.755191e+00
2.703997e+00
2.662890e+00
2.634432e+00
2.624275e+00
2.635173e+00
2.667096e+00
2.716635e+00
2.777725e+00
2.845189e+00
2.913771e+00
2.966985e+00
2.979918e+00
2.931569e+00
2.808020e+00
2.605820e+00
2.331715e+00
2.000821e+00
1.635683e+00
